reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2d492ab1-db7a-422b-9e3c-1df1d1dfbb3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan nya seru GK bikin bosan,5,0,6.8.4,2025-04-09 04:31:01,,,6.8.4
2cfb2de3-7934-4905-9f49-2913aca258ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,1,0,6.8.2,2025-04-09 04:27:18,,,6.8.2
9339d1e7-d839-4994-aec3-ed6e3b806de1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru,5,0,6.8.3,2025-04-09 04:26:23,,,6.8.3
673cd23c-6438-4308-897d-e613e89a1d0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,6.8.3,2025-04-09 04:26:22,,,6.8.3
a9093439-9e35-4f62-89c6-bc5f377b2092,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,6.8.3,2025-04-09 04:22:47,,,6.8.3
94c1f9d4-fa18-4ad0-a287-ba1105726bd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget,5,0,6.8.3,2025-04-09 04:22:28,,,6.8.3
b1fdcf53-c333-46ce-ae05-002dd068dba9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru banget,5,0,,2025-04-09 04:20:04,,,
537dfd0e-cae3-45d9-9607-f99f508b1966,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus oke banget,4,0,6.8.3,2025-04-09 04:19:55,,,6.8.3
a244f819-980a-4112-b48c-568a7b20c048,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya banyak iklan,1,0,,2025-04-09 04:19:01,,,
976b12eb-85e8-4389-92d7-1f510a424b0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan tapi ga ada suara ampelibabe 😹😹😹😹,3,0,,2025-04-09 04:18:52,,,
88c3e633-f820-45c6-9d58-98a12312585b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I played this when I was bored,5,0,6.8.3,2025-04-09 04:15:57,,,6.8.3
467c6cc7-12af-4e83-9c6f-4037d9e9bfb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu ya,5,0,3.6.0,2025-04-09 04:14:55,,,3.6.0
9db5de2f-6de4-4de4-8dbc-71e8feb9ec2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini seru banget cocok buat menunggu buka,5,0,6.8.4,2025-04-09 04:14:37,,,6.8.4
d865f861-8100-4bf5-8808-1a917ae575b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus woyy ngilangin bosann,5,0,6.8.3,2025-04-09 04:12:26,,,6.8.3
2785d2a2-a173-47bf-bc40-526e0e5d14c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat seru,5,0,6.8.4,2025-04-09 04:12:02,,,6.8.4
703705de-6f38-4081-adc0-03835fec8b41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,6.8.2,2025-04-09 04:10:46,,,6.8.2
69e8a6c9-d5e6-4ed4-8fd1-49ae4490bee9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan ini sangat seru,4,0,6.8.3,2025-04-09 04:08:19,,,6.8.3
77c09aff-9049-46d7-b63b-bc3693a5d805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gempa ini sangat seru dan bermanfaat untuk memilih jawaban,5,0,6.8.3,2025-04-09 04:07:48,,,6.8.3
b1a91338-81cb-4b93-b740-00cdec209abb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus bahkan banyak orang suka sama gem ini jadi ketagihan bahkan skor nya tak terbatas,5,0,,2025-04-09 04:06:55,,,
e8244c2c-1423-4790-8bb8-8fabf782dc99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru bangettttt 🥳🥳🥳🥳,5,0,,2025-04-09 04:06:19,,,
9a1d494a-e77c-4e64-b43b-20a5d12701f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngak jelas ni gem,1,0,6.8.2,2025-04-09 04:02:52,,,6.8.2
6d27d8e6-c4df-4d4c-840c-d5a7487792aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan seru apalagi offline pokoknya the best,5,0,6.8.2,2025-04-09 04:02:50,,,6.8.2
0e0f2867-d18b-47a8-87d4-a34599a93f27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makasih sebab game ini aku suka banget,5,0,6.8.2,2025-04-09 04:00:17,,,6.8.2
8265ae7d-8120-4509-a51e-2df68ecb394c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem nya seru tapi kadang kadang ada yang niru gem nya,5,0,,2025-04-09 04:00:12,,,
52f9bbba-f6e7-4353-ae25-95201459e56d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget setiap block yg aku inginkan mesti langsung ada,5,0,6.7.0,2025-04-09 03:57:58,,,6.7.0
efaedce4-69dc-4647-8729-ca3d53d76ee2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru bangetetetettetet,5,0,6.8.4,2025-04-09 03:57:39,,,6.8.4
9594586a-fbbb-4aa6-9a51-45ae47ed04fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,6.8.2,2025-04-09 03:57:17,,,6.8.2
63af4e65-1fdf-47bc-93ff-75a6f4b685f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget,5,0,,2025-04-09 03:56:37,,,
a96e5164-88b7-4038-b2cd-b2b1ce0ebdb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jika kalian menemukan masalah blok tiba tiba di kasih yang jelek"" itu awalnya jangan kayak di pas pasin, tapi pokoknya fokus membuat blok hilang. itu bakal membantu tetapi akhir akhirnya sama, karena sistem akan merasa dia punya kebanyakan skor sehingga dikasih yg jelek jelek, dah gitu aj bintang 5",5,2443,6.8.2,2025-04-09 03:55:48,,,6.8.2
891798af-2ebb-4c7d-aae5-3e91795304f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem yang bisa ilangin gabut,5,0,,2025-04-09 03:55:34,,,
01a7ab1e-9728-4c4a-8f52-2f41a8928df2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget 👍👍,5,0,6.7.0,2025-04-09 03:55:34,,,6.7.0
8261b4af-a2a8-463f-ab9a-1e30a3145962,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,6.8.3,2025-04-09 03:53:55,,,6.8.3
c3db91ad-78f7-4137-96ca-839e484868e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat mennyenangkan,5,0,6.8.2,2025-04-09 03:51:21,,,6.8.2
4716a2d0-bf1d-4b6e-a210-48c4c6f175da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya sangat seru!!!!!!,5,0,6.8.3,2025-04-09 03:50:48,,,6.8.3
e567cce8-77af-4c90-b7ea-1cd0f051b772,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru saya kasih bintang lima,5,0,6.8.3,2025-04-09 03:50:25,,,6.8.3
d3b84258-f519-408b-9728-999229437374,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan yg sangat baik,5,0,6.8.3,2025-04-09 03:50:11,,,6.8.3
e99ac917-3d4d-4226-b616-4cffa8422cb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru juga bisa tanpa paketan dan wifi,5,0,6.8.2,2025-04-09 03:49:33,,,6.8.2
810bb042-6c4b-4d81-a5f6-a07e41b3096c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru dan sangatt bagus,5,0,6.8.2,2025-04-09 03:49:29,,,6.8.2
4eee4b14-3d61-40e1-abb5-ab60d1b07ca6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya ingin permainan ini bisa di gunakan memakai wifi atau pun data,4,0,6.8.2,2025-04-09 03:46:37,,,6.8.2
3166cf14-316a-4c9a-81e3-2923d578acd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus dan asyik game nya,5,0,,2025-04-09 03:46:02,,,
d5dc3cfd-bbd8-4f01-9013-d026347f03d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan ini memang sangat menyenangkan dan menarik,5,0,6.8.2,2025-04-09 03:46:01,,,6.8.2
f4b0307e-a136-4b4c-ab96-42e6dba25f44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sebenar nya rada bosen tapi seru kok,4,0,,2025-04-09 03:45:47,,,
a410ffc6-b99f-4d09-90a7-8be9420491f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maap noob,1,0,6.7.6,2025-04-09 03:45:41,,,6.7.6
ffa22fc6-0e52-4385-852f-3ab5ef42c2d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menurut aku seru sih game ini untuk yang ngk ada kuota,4,0,,2025-04-09 03:45:29,,,
d0b27ebc-23d9-40d0-88bb-c8b2b750bbf4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,2,0,,2025-04-09 03:44:52,,,
53913d08-4f56-4850-b3a8-c06b4b3dc621,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus sampek dapet sekor 13850,5,0,6.8.3,2025-04-09 03:44:49,,,6.8.3
486d95b5-004c-4bb0-ad81-92f500fca45b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,6.7.7,2025-04-09 03:43:01,,,6.7.7
f262fee0-b43f-47c0-8f9c-3c3885c0f37f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem santai dan mikir,5,0,,2025-04-09 03:42:08,,,
2b42cace-b771-481a-a902-462ead2a2658,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini game seru banget tapi ya kalok kalah yang gak suha,5,0,,2025-04-09 03:39:04,,,
ca45445d-a5be-4cf1-a8ab-c74919972bc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa ini stuck di lev 88,,,gak bisa ditempatkan,,,bug kah ?",1,0,6.8.4,2025-04-09 03:36:03,,,6.8.4
28b68553-3085-4459-9de0-843b6138b2ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus sru bisa menghibur,5,0,6.8.2,2025-04-09 03:34:42,,,6.8.2
b0195504-5655-4acf-a81f-d4cec8e8596b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus banget aku suka,5,0,6.8.2,2025-04-09 03:34:08,,,6.8.2
e819f38a-7a4d-4d25-bd42-8d644ca3cd9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apa enaknya main block bast sih?,1,0,,2025-04-09 03:32:13,,,
83b5b8d2-7653-422f-82ab-e4972d5cad6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru,5,0,6.8.2,2025-04-09 03:31:50,,,6.8.2
f1a97ae7-72c1-4bf1-9624-e3c97564f289,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,6.8.3,2025-04-09 03:31:41,,,6.8.3
db24fe73-eb64-4e8c-b6a4-f33b3cd485f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya bagus banget aku suka scorenya langsung nambah banyak iklannya juga kadang-kadang 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5,0,6.8.3,2025-04-09 03:30:09,,,6.8.3
4b1896ee-91ee-422f-8aff-9287dbbf1acc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KALIAN WAJIB COBA,5,0,6.8.3,2025-04-09 03:29:50,,,6.8.3
da0bc416-75af-4ddf-a355-2ede5d7d50d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru dan tidak gampang bosan dan ada suara unik🥰,3,0,6.7.6,2025-04-09 03:28:49,,,6.7.6
fc32a397-0fad-4562-afda-5af3744848ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget ❤️,5,0,6.8.3,2025-04-09 03:28:31,,,6.8.3
939a073f-3848-4770-93df-dad864e920fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,6.8.2,2025-04-09 03:28:04,,,6.8.2
329049de-50a1-4343-b177-8b3326f0f61f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,geme ini sungguh seru dan bikin ketagihan,5,0,,2025-04-09 03:27:04,,,
508c0037-0f9b-4440-a5b3-ebd695eafaf5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,6.6.8,2025-04-09 03:25:58,,,6.6.8
22f3bc07-e4e8-42ab-8247-3ae134d21077,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pokoknya bagus,5,0,,2025-04-09 03:25:46,,,
f0db2a41-081d-42e6-b014-5f66188350c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2025-04-09 03:24:26,,,
e84aa0d9-8df2-4920-9168-d996c1dccc7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game yang populer dan bagus banyak diminati orang orang,5,0,6.8.2,2025-04-09 03:24:08,,,6.8.2
ce0e94ea-6b16-4fca-8721-41ca74beb6e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm sorry,4,0,,2025-04-09 03:24:05,,,
974d03e5-d009-46e1-a9c9-33817ff4898f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wow,5,0,,2025-04-09 03:22:33,,,
7261dad4-155a-439b-8333-6caef840dd48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bgtt permainannya 🤗,5,0,6.8.2,2025-04-09 03:20:07,,,6.8.2
53638ecb-1a38-4dfe-8973-10b61934ee08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,6.8.3,2025-04-09 03:20:05,,,6.8.3
abd500ab-17af-4fee-81e7-94247e599d5c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren sekali,5,0,6.8.2,2025-04-09 03:18:31,,,6.8.2
74493945-d3e1-4401-aa7f-a66ffb2ade9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,teka teki ini baik untuk anak berusia 5-20,5,0,6.7.8,2025-04-09 03:17:43,,,6.7.8
14db98a7-d004-41bc-baf0-546accb85640,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya jelek tapi bagusss eakkkk tapi boong,5,0,,2025-04-09 03:15:30,,,
fab57ad2-314c-44d3-8d30-341f6f45cd35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"anjai bgt, ak ska",5,0,6.5.1,2025-04-09 03:13:35,,,6.5.1
900e32b1-2fc4-4891-98cd-aae65223c317,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seruu,5,0,,2025-04-09 03:11:35,,,
8315276e-da60-4006-a189-85a7af9cacd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagi kalian yang otaknya belum cerdas cocok bermain game ini.Game ini bisa dimainkan di perjalanan atau di waktu senggang,5,0,6.8.3,2025-04-09 03:10:56,,,6.8.3
37a0bbb3-d1b8-4aea-9a6d-ec0e57c94c17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku penasaran kayak gimana rasa nya mainin game ini ternyata bagus seru bisa ngilangin gabut ayo yang liat komentar ku download sekarang juga,5,0,6.8.3,2025-04-09 03:07:10,,,6.8.3
b4d87dd9-dc2e-46e6-9287-6dd1d79c0ea0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game fomo di tiktok,5,0,,2025-04-09 03:06:55,,,
63f6a1c2-aba6-463d-a853-cf11485e105c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat cocok untuk anak ²,5,0,6.7.7,2025-04-09 03:05:33,,,6.7.7
06da7fca-c968-4393-8709-d1596c940344,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget buruan instal !,5,0,6.8.2,2025-04-09 03:02:52,,,6.8.2
572c0cee-11ab-4944-b297-a8090b90d6fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game gabut terbaik menurut ku🔥🔥,5,0,6.8.3,2025-04-09 03:00:35,,,6.8.3
